n_tokens,n_sents,avg_sent_len,avg_word_len,ttr,punct_ratio,excl_per_1k,quest_per_1k,quotes_per_1k,pos_ratio_noun,pos_ratio_verb,pos_ratio_adj,pos_ratio_adv,pos_ratio_propn,pos_ratio_pron,fk_grade,author,title,split
287,9,31.88888888888889,4.681632653061224,0.5795918367346938,0.13240418118466898,0.0,0.0,6.968641114982578,0.1602787456445993,0.17421602787456447,0.05574912891986063,0.03832752613240418,0.04878048780487805,0.07665505226480836,13.021857923497272,Jane Austen,Pride and Prejudice,train
293,19,15.421052631578947,3.5023696682464456,0.4834123222748815,0.2354948805460751,6.825938566552901,23.890784982935152,47.781569965870304,0.08191126279863481,0.2150170648464164,0.017064846416382253,0.03754266211604096,0.010238907849829351,0.18088737201365188,3.2790031897926646,Mark Twain,Adventures of Huckleberry Finn,train
257,14,18.357142857142858,4.097674418604651,0.5906976744186047,0.13618677042801555,11.673151750972762,0.0,27.237354085603112,0.09727626459143969,0.23346303501945526,0.07003891050583658,0.04669260700389105,0.05058365758754864,0.1517509727626459,6.2870527522935795,Jane Austen,Emma,train
299,6,49.833333333333336,4.266159695817491,0.5741444866920152,0.10367892976588629,0.0,0.0,0.0,0.14046822742474915,0.16387959866220736,0.07692307692307693,0.06688963210702341,0.03678929765886288,0.10367892976588629,13.670636792452829,Jane Austen,Pride and Prejudice,train
298,15,19.866666666666667,3.4270833333333335,0.5989583333333334,0.2953020134228188,0.0,10.06711409395973,53.691275167785236,0.1174496644295302,0.19463087248322147,0.013422818791946308,0.030201342281879196,0.0738255033557047,0.1342281879194631,3.3530416666666696,Mark Twain,Adventures of Huckleberry Finn,train
293,17,17.235294117647058,4.125,0.5818965517241379,0.18088737201365188,3.4129692832764507,6.825938566552901,30.716723549488055,0.11604095563139932,0.18771331058020477,0.03754266211604096,0.07849829351535836,0.04436860068259386,0.1296928327645051,5.211223404255321,Jane Austen,Sense and Sensibility,train
252,11,22.90909090909091,4.2944162436548226,0.6142131979695431,0.21031746031746032,0.0,3.9682539682539684,55.55555555555556,0.14682539682539683,0.19444444444444445,0.06349206349206349,0.01984126984126984,0.01984126984126984,0.10317460317460317,7.823667512690356,Jane Austen,Sense and Sensibility,train
273,9,30.333333333333332,4.512295081967213,0.6352459016393442,0.0989010989010989,0.0,0.0,3.663003663003663,0.1575091575091575,0.1684981684981685,0.0695970695970696,0.04395604395604396,0.02564102564102564,0.1282051282051282,11.990262793914244,Jane Austen,Sense and Sensibility,train
297,26,11.423076923076923,3.5377358490566038,0.5424528301886793,0.22895622895622897,0.0,13.468013468013469,67.34006734006734,0.09090909090909091,0.1750841750841751,0.04040404040404041,0.0707070707070707,0.02356902356902357,0.16498316498316498,2.1642077464788727,Mark Twain,Adventures of Huckleberry Finn,train
264,22,12.0,3.1867469879518073,0.5240963855421686,0.32196969696969696,0.0,56.81818181818182,75.75757575757575,0.12121212121212122,0.17424242424242425,0.015151515151515152,0.041666666666666664,0.04924242424242424,0.14015151515151514,1.1923857548061783,Mark Twain,Adventures of Huckleberry Finn,train
289,18,16.055555555555557,3.533980582524272,0.48058252427184467,0.23529411764705882,3.4602076124567476,6.920415224913495,58.8235294117647,0.1245674740484429,0.19377162629757785,0.01730103806228374,0.05190311418685121,0.02422145328719723,0.14878892733564014,3.885568627450983,Mark Twain,Adventures of Huckleberry Finn,train
270,7,38.57142857142857,3.8,0.5872340425531914,0.12962962962962962,0.0,0.0,0.0,0.16666666666666666,0.14814814814814814,0.044444444444444446,0.06296296296296296,0.003703703703703704,0.11481481481481481,11.751104179663134,Mark Twain,Adventures of Huckleberry Finn,train
229,9,25.444444444444443,4.253807106598985,0.6700507614213198,0.13973799126637554,0.0,0.0,0.0,0.18777292576419213,0.13973799126637554,0.07860262008733625,0.039301310043668124,0.0,0.10480349344978165,9.038027210884355,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
266,9,29.555555555555557,3.3676470588235294,0.5049019607843137,0.19548872180451127,0.0,3.7593984962406015,18.796992481203006,0.15789473684210525,0.14285714285714285,0.045112781954887216,0.022556390977443608,0.08270676691729323,0.12406015037593984,6.469666666666665,Mark Twain,Adventures of Huckleberry Finn,train
266,10,26.6,4.109704641350211,0.6075949367088608,0.09774436090225563,0.0,0.0,11.278195488721805,0.16165413533834586,0.21804511278195488,0.02631578947368421,0.05263157894736842,0.0037593984962406013,0.12781954887218044,10.950247890295362,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
281,17,16.529411764705884,4.101769911504425,0.6283185840707964,0.1708185053380783,3.5587188612099645,7.117437722419929,28.469750889679716,0.12099644128113879,0.18861209964412812,0.060498220640569395,0.08540925266903915,0.021352313167259787,0.09608540925266904,4.930966386554623,Mark Twain,The Adventures of Tom Sawyer,train
298,19,15.68421052631579,4.196850393700787,0.610236220472441,0.14429530201342283,3.3557046979865772,3.3557046979865772,33.557046979865774,0.18456375838926176,0.15100671140939598,0.050335570469798654,0.050335570469798654,0.016778523489932886,0.1040268456375839,5.134383191179531,Mark Twain,The Adventures of Tom Sawyer,train
280,21,13.333333333333334,3.9295774647887325,0.539906103286385,0.2,17.857142857142858,3.5714285714285716,39.285714285714285,0.10714285714285714,0.19285714285714287,0.05,0.039285714285714285,0.04642857142857143,0.14285714285714285,3.864654088050319,Mark Twain,The Adventures of Tom Sawyer,train
291,14,20.785714285714285,4.135245901639344,0.5942622950819673,0.15463917525773196,0.0,3.4364261168384878,3.4364261168384878,0.13745704467353953,0.1718213058419244,0.054982817869415807,0.08247422680412371,0.010309278350515464,0.13058419243986255,7.114376569037656,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
288,8,36.0,4.614754098360656,0.5737704918032787,0.125,0.0,0.0,0.0,0.14930555555555555,0.15625,0.06944444444444445,0.052083333333333336,0.04861111111111111,0.13541666666666666,9.6572,Jane Austen,Emma,train
280,17,16.470588235294116,3.7612612612612613,0.527027027027027,0.2,7.142857142857143,3.5714285714285716,35.714285714285715,0.10714285714285714,0.2,0.05,0.04642857142857143,0.02142857142857143,0.1357142857142857,5.551493212669683,Jane Austen,Emma,train
272,13,20.923076923076923,3.502439024390244,0.5707317073170731,0.1801470588235294,3.676470588235294,3.676470588235294,22.058823529411764,0.13602941176470587,0.19117647058823528,0.051470588235294115,0.0625,0.014705882352941176,0.1323529411764706,4.19857142857143,Mark Twain,Adventures of Huckleberry Finn,train
293,8,36.625,4.582644628099174,0.6115702479338843,0.15358361774744028,0.0,0.0,6.825938566552901,0.11945392491467577,0.1296928327645051,0.06825938566552901,0.08873720136518772,0.07849829351535836,0.07167235494880546,10.351020408163269,Jane Austen,Pride and Prejudice,train
296,19,15.578947368421053,4.304347826086956,0.6521739130434783,0.21283783783783783,10.135135135135135,6.756756756756757,47.2972972972973,0.17229729729729729,0.14189189189189189,0.060810810810810814,0.05067567567567568,0.0472972972972973,0.08445945945945946,5.82650210084034,Mark Twain,The Adventures of Tom Sawyer,train
266,12,22.166666666666668,4.209090909090909,0.6,0.15789473684210525,0.0,3.7593984962406015,22.55639097744361,0.15789473684210525,0.17293233082706766,0.08270676691729323,0.045112781954887216,0.045112781954887216,0.13533834586466165,5.97068181818182,Jane Austen,Emma,train
289,10,28.9,4.207692307692308,0.6,0.10034602076124567,0.0,10.380622837370241,0.0,0.15570934256055363,0.16262975778546712,0.058823529411764705,0.058823529411764705,0.0034602076124567475,0.1384083044982699,10.821424710424708,Mark Twain,The Adventures of Tom Sawyer,train
273,3,91.0,4.896103896103896,0.5974025974025974,0.11721611721611722,0.0,3.663003663003663,0.0,0.1282051282051282,0.1978021978021978,0.05128205128205128,0.06227106227106227,0.06593406593406594,0.08791208791208792,16.38284488044145,Jane Austen,Emma,train
297,12,24.75,4.386454183266932,0.5816733067729084,0.13804713804713806,0.0,0.0,6.734006734006734,0.14814814814814814,0.13131313131313133,0.037037037037037035,0.04040404040404041,0.10101010101010101,0.06734006734006734,8.854800000000001,Mark Twain,Adventures of Huckleberry Finn,train
178,3,59.333333333333336,4.286666666666667,0.6066666666666667,0.12359550561797752,5.617977528089888,0.0,0.0,0.08426966292134831,0.21910112359550563,0.056179775280898875,0.056179775280898875,0.0449438202247191,0.12921348314606743,9.361736694677873,Jane Austen,Emma,train
291,14,20.785714285714285,4.229166666666667,0.6458333333333334,0.15463917525773196,0.0,3.4364261168384878,24.054982817869416,0.13402061855670103,0.1718213058419244,0.048109965635738834,0.07903780068728522,0.027491408934707903,0.09965635738831616,6.718903167961749,Mark Twain,The Adventures of Tom Sawyer,train
245,7,35.0,4.038095238095238,0.6095238095238096,0.1346938775510204,0.0,0.0,12.244897959183673,0.12244897959183673,0.2,0.04081632653061224,0.061224489795918366,0.004081632653061225,0.12244897959183673,11.939917582417586,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
279,19,14.68421052631579,4.157657657657658,0.5720720720720721,0.18996415770609318,0.0,3.5842293906810037,21.50537634408602,0.0967741935483871,0.20430107526881722,0.02867383512544803,0.03942652329749104,0.05734767025089606,0.16845878136200718,4.583277777777777,Jane Austen,Sense and Sensibility,train
298,29,10.275862068965518,4.078260869565217,0.5782608695652174,0.21476510067114093,33.557046979865774,20.13422818791946,10.06711409395973,0.1644295302013423,0.15771812080536912,0.03691275167785235,0.03355704697986577,0.0436241610738255,0.10738255033557047,3.375766283524907,Jane Austen,Emma,train
281,10,28.1,3.429787234042553,0.5063829787234042,0.1387900355871886,0.0,0.0,0.0,0.09252669039145907,0.21708185053380782,0.05338078291814947,0.060498220640569395,0.028469750889679714,0.15302491103202848,7.1640000000000015,Mark Twain,Adventures of Huckleberry Finn,train
187,4,46.75,4.0552147239263805,0.6257668711656442,0.12299465240641712,0.0,0.0,5.347593582887701,0.1657754010695187,0.1443850267379679,0.0748663101604278,0.026737967914438502,0.0,0.10160427807486631,15.791972049689445,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
295,19,15.526315789473685,3.5588235294117645,0.5840336134453782,0.17966101694915254,10.169491525423728,3.389830508474576,20.338983050847457,0.13559322033898305,0.1864406779661017,0.03389830508474576,0.07457627118644068,0.05423728813559322,0.10847457627118644,3.3042105263157886,Mark Twain,Adventures of Huckleberry Finn,train
293,15,19.533333333333335,3.943661971830986,0.5821596244131455,0.24573378839590443,0.0,6.825938566552901,85.32423208191126,0.06143344709897611,0.19795221843003413,0.027303754266211604,0.04778156996587031,0.07849829351535836,0.15699658703071673,4.857375565610862,Jane Austen,Pride and Prejudice,train
291,4,72.75,4.5936254980079685,0.5577689243027888,0.12371134020618557,0.0,0.0,0.0,0.15807560137457044,0.12371134020618557,0.09621993127147767,0.054982817869415807,0.037800687285223365,0.06872852233676977,18.945196850393703,Jane Austen,Emma,train
272,14,19.428571428571427,4.393013100436681,0.6244541484716157,0.15441176470588236,22.058823529411764,0.0,18.38235294117647,0.1948529411764706,0.16176470588235295,0.04779411764705882,0.03308823529411765,0.0,0.09558823529411764,7.155555555555555,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
266,9,29.555555555555557,4.5576923076923075,0.6057692307692307,0.16541353383458646,0.0,0.0,41.35338345864662,0.09774436090225563,0.19924812030075187,0.06015037593984962,0.041353383458646614,0.12030075187969924,0.10526315789473684,7.278557874762807,Jane Austen,Emma,train
271,13,20.846153846153847,4.552173913043478,0.6434782608695652,0.14760147601476015,0.0,0.0,0.0,0.23247232472324722,0.14022140221402213,0.04059040590405904,0.04797047970479705,0.02952029520295203,0.06273062730627306,8.054601769911503,Mark Twain,The Adventures of Tom Sawyer,train
284,30,9.466666666666667,3.5706521739130435,0.5543478260869565,0.31338028169014087,3.5211267605633805,31.690140845070424,137.32394366197184,0.07394366197183098,0.176056338028169,0.017605633802816902,0.04929577464788732,0.045774647887323945,0.13028169014084506,2.149870218579238,Mark Twain,The Adventures of Tom Sawyer,train
276,14,19.714285714285715,4.013452914798206,0.5336322869955157,0.16666666666666666,7.246376811594203,3.6231884057971016,43.47826086956522,0.14492753623188406,0.18115942028985507,0.025362318840579712,0.07971014492753623,0.007246376811594203,0.11594202898550725,7.03627777777778,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
262,12,21.833333333333332,4.563063063063063,0.6216216216216216,0.1450381679389313,3.816793893129771,0.0,7.633587786259542,0.18702290076335878,0.16793893129770993,0.061068702290076333,0.03435114503816794,0.06870229007633588,0.03435114503816794,7.228558558558561,Mark Twain,The Adventures of Tom Sawyer,train
266,10,26.6,4.757847533632287,0.5874439461883408,0.13909774436090225,0.0,3.7593984962406015,18.796992481203006,0.13157894736842105,0.18796992481203006,0.05263157894736842,0.05263157894736842,0.045112781954887216,0.12030075187969924,9.435368421052633,Jane Austen,Emma,train
285,16,17.8125,4.188679245283019,0.589622641509434,0.21754385964912282,0.0,7.017543859649122,77.19298245614036,0.0912280701754386,0.15789473684210525,0.06666666666666667,0.04912280701754386,0.07719298245614035,0.10877192982456141,5.392934390771451,Jane Austen,Pride and Prejudice,train
246,16,15.375,4.073684210526316,0.6526315789473685,0.21138211382113822,16.260162601626018,0.0,48.78048780487805,0.056910569105691054,0.21544715447154472,0.056910569105691054,0.07317073170731707,0.044715447154471545,0.14227642276422764,5.25825,Jane Austen,Emma,train
266,7,38.0,4.592105263157895,0.6140350877192983,0.13157894736842105,0.0,0.0,15.037593984962406,0.15037593984962405,0.19172932330827067,0.06390977443609022,0.03007518796992481,0.02631578947368421,0.09022556390977443,14.7425974025974,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
283,11,25.727272727272727,4.004385964912281,0.5833333333333334,0.1625441696113074,3.5335689045936394,14.134275618374557,60.07067137809187,0.12014134275618374,0.21908127208480566,0.04240282685512368,0.053003533568904596,0.01060070671378092,0.14840989399293286,6.245778663396692,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
293,6,48.833333333333336,4.161417322834645,0.5866141732283464,0.1296928327645051,0.0,0.0,0.0,0.19112627986348124,0.13993174061433447,0.04436860068259386,0.06484641638225255,0.0034129692832764505,0.09215017064846416,16.09790836653387,Mark Twain,The Adventures of Tom Sawyer,train
277,7,39.57142857142857,4.950207468879668,0.6556016597510373,0.12274368231046931,3.6101083032490973,0.0,14.440433212996389,0.19133574007220217,0.16606498194945848,0.06498194945848375,0.039711191335740074,0.032490974729241874,0.11191335740072202,15.953325429756969,Jane Austen,Sense and Sensibility,train
298,9,33.111111111111114,4.083333333333333,0.5795454545454546,0.11073825503355705,0.0,0.0,6.7114093959731544,0.1040268456375839,0.22483221476510068,0.05704697986577181,0.06375838926174497,0.020134228187919462,0.12751677852348994,11.01666666666667,Mark Twain,The Adventures of Tom Sawyer,train
291,20,14.55,4.085972850678733,0.6425339366515838,0.21993127147766323,17.18213058419244,3.4364261168384878,34.36426116838488,0.12027491408934708,0.17525773195876287,0.05154639175257732,0.06529209621993128,0.041237113402061855,0.10309278350515463,4.082185185185185,Mark Twain,The Adventures of Tom Sawyer,train
289,21,13.761904761904763,4.3652173913043475,0.6565217391304348,0.1695501730103806,6.920415224913495,3.4602076124567476,24.22145328719723,0.1245674740484429,0.22837370242214533,0.03806228373702422,0.0657439446366782,0.020761245674740483,0.12802768166089964,5.055869565217392,Mark Twain,The Adventures of Tom Sawyer,train
295,10,29.5,4.872,0.58,0.13898305084745763,3.389830508474576,0.0,6.779661016949152,0.1694915254237288,0.13898305084745763,0.04745762711864407,0.03389830508474576,0.04745762711864407,0.1152542372881356,12.874507936507936,Jane Austen,Pride and Prejudice,train
278,12,23.166666666666668,4.163716814159292,0.6327433628318584,0.1618705035971223,7.194244604316546,0.0,35.97122302158273,0.11870503597122302,0.16906474820143885,0.06115107913669065,0.07913669064748201,0.046762589928057555,0.11510791366906475,8.350389610389609,Jane Austen,Emma,train
290,23,12.608695652173912,3.648241206030151,0.5477386934673367,0.27241379310344827,34.48275862068966,3.4482758620689653,75.86206896551724,0.07241379310344828,0.1896551724137931,0.03793103448275862,0.06206896551724138,0.04482758620689655,0.15172413793103448,2.0439795918367345,Mark Twain,The Adventures of Tom Sawyer,train
267,17,15.705882352941176,4.028169014084507,0.596244131455399,0.20224719101123595,0.0,7.49063670411985,52.43445692883895,0.10112359550561797,0.19850187265917604,0.052434456928838954,0.04868913857677903,0.011235955056179775,0.21348314606741572,5.528395470864403,Jane Austen,Pride and Prejudice,train
261,2,130.5,4.7050691244239635,0.631336405529954,0.12260536398467432,0.0,0.0,0.0,0.14559386973180077,0.12643678160919541,0.05747126436781609,0.05747126436781609,0.06130268199233716,0.13026819923371646,14.881714285714285,Jane Austen,Sense and Sensibility,train
299,7,42.714285714285715,4.43359375,0.5546875,0.11036789297658862,3.3444816053511706,0.0,10.033444816053512,0.11036789297658862,0.20066889632107024,0.06020066889632107,0.06020066889632107,0.06020066889632107,0.09698996655518395,10.734696969696973,Jane Austen,Emma,train
285,8,35.625,4.02092050209205,0.6276150627615062,0.14736842105263157,3.508771929824561,3.508771929824561,38.59649122807018,0.15087719298245614,0.16842105263157894,0.07719298245614035,0.056140350877192984,0.021052631578947368,0.10877192982456141,11.582845744680853,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
248,11,22.545454545454547,4.275862068965517,0.6009852216748769,0.16129032258064516,0.0,8.064516129032258,60.483870967741936,0.12903225806451613,0.17338709677419356,0.04838709677419355,0.06048387096774194,0.056451612903225805,0.10483870967741936,7.436425120772949,Jane Austen,Sense and Sensibility,train
300,14,21.428571428571427,3.9774774774774775,0.5540540540540541,0.22,0.0,6.666666666666667,100.0,0.11666666666666667,0.15,0.04,0.06333333333333334,0.043333333333333335,0.09333333333333334,6.775535714285716,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
295,17,17.352941176470587,3.5483870967741935,0.5403225806451613,0.1288135593220339,0.0,0.0,3.389830508474576,0.1288135593220339,0.18305084745762712,0.02711864406779661,0.08813559322033898,0.003389830508474576,0.11864406779661017,4.046098439375751,Mark Twain,Adventures of Huckleberry Finn,train
298,7,42.57142857142857,3.318385650224215,0.5515695067264574,0.1912751677852349,0.0,0.0,6.7114093959731544,0.17785234899328858,0.13758389261744966,0.040268456375838924,0.030201342281879196,0.10738255033557047,0.09395973154362416,10.659108669108672,Mark Twain,Adventures of Huckleberry Finn,train
293,8,36.625,4.214007782101167,0.5680933852140078,0.12286689419795221,0.0,0.0,0.0,0.14675767918088736,0.15358361774744028,0.06825938566552901,0.051194539249146756,0.013651877133105802,0.11604095563139932,13.177539682539685,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
284,8,35.5,4.612403100775194,0.5813953488372093,0.07746478873239436,0.0,0.0,0.0,0.16549295774647887,0.18309859154929578,0.056338028169014086,0.0528169014084507,0.03873239436619718,0.13028169014084506,13.739743589743593,Jane Austen,Sense and Sensibility,train
297,12,24.75,4.572,0.62,0.13468013468013468,0.0,0.0,20.2020202020202,0.15824915824915825,0.15824915824915825,0.04040404040404041,0.05387205387205387,0.06397306397306397,0.10774410774410774,8.4781185770751,Jane Austen,Pride and Prejudice,train
283,11,25.727272727272727,3.397196261682243,0.5560747663551402,0.19081272084805653,0.0,7.067137809187279,35.3356890459364,0.0812720848056537,0.22614840989399293,0.028268551236749116,0.05653710247349823,0.007067137809187279,0.18374558303886926,6.511366197183101,Mark Twain,Adventures of Huckleberry Finn,train
276,13,21.23076923076923,3.9904306220095696,0.5215311004784688,0.18478260869565216,7.246376811594203,3.6231884057971016,28.985507246376812,0.09420289855072464,0.18478260869565216,0.09057971014492754,0.03985507246376811,0.036231884057971016,0.14855072463768115,7.884567839195981,Mark Twain,The Adventures of Tom Sawyer,train
286,23,12.434782608695652,3.374384236453202,0.5024630541871922,0.24125874125874125,13.986013986013987,20.97902097902098,94.4055944055944,0.0979020979020979,0.16083916083916083,0.038461538461538464,0.06993006993006994,0.038461538461538464,0.14685314685314685,1.422538780860826,Mark Twain,The Adventures of Tom Sawyer,train
280,10,28.0,4.639004149377594,0.5933609958506224,0.1392857142857143,0.0,0.0,10.714285714285714,0.16428571428571428,0.16428571428571428,0.075,0.08214285714285714,0.007142857142857143,0.14642857142857144,11.420833333333334,Jane Austen,Sense and Sensibility,train
235,6,39.166666666666664,4.693467336683417,0.6381909547738693,0.11914893617021277,4.25531914893617,0.0,8.51063829787234,0.17872340425531916,0.14042553191489363,0.07659574468085106,0.0425531914893617,0.05106382978723404,0.07659574468085106,12.433863065326637,Jane Austen,Sense and Sensibility,train
295,9,32.77777777777778,4.5546875,0.59375,0.10847457627118644,0.0,0.0,3.389830508474576,0.14576271186440679,0.18983050847457628,0.0847457627118644,0.03389830508474576,0.061016949152542375,0.07457627118644068,11.749833746020517,Jane Austen,Emma,train
299,14,21.357142857142858,4.0,0.6208333333333333,0.19063545150501673,3.3444816053511706,10.033444816053512,60.20066889632107,0.07692307692307693,0.22408026755852842,0.046822742474916385,0.04013377926421405,0.05016722408026756,0.1605351170568562,6.496531042796864,Jane Austen,Pride and Prejudice,train
298,8,37.25,4.237154150197629,0.6363636363636364,0.10067114093959731,3.3557046979865772,0.0,10.06711409395973,0.15100671140939598,0.11409395973154363,0.087248322147651,0.020134228187919462,0.14093959731543623,0.050335570469798654,12.452294043092525,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
244,11,22.181818181818183,4.220512820512821,0.6307692307692307,0.18032786885245902,4.098360655737705,4.098360655737705,53.278688524590166,0.10655737704918032,0.1598360655737705,0.06557377049180328,0.05737704918032787,0.04918032786885246,0.11885245901639344,7.576938775510207,Jane Austen,Sense and Sensibility,train
287,18,15.944444444444445,4.205240174672489,0.6026200873362445,0.1916376306620209,3.484320557491289,13.937282229965156,55.749128919860624,0.13588850174216027,0.17421602787456447,0.041811846689895474,0.03832752613240418,0.027874564459930314,0.1289198606271777,6.302670484122853,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
276,9,30.666666666666668,4.174273858921162,0.5560165975103735,0.11594202898550725,0.0,0.0,7.246376811594203,0.18115942028985507,0.15942028985507245,0.057971014492753624,0.04710144927536232,0.018115942028985508,0.09782608695652174,10.86412171507607,Mark Twain,The Adventures of Tom Sawyer,train
240,10,24.0,4.576190476190476,0.6190476190476191,0.125,4.166666666666667,4.166666666666667,20.833333333333332,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.04583333333333333,0.008333333333333333,0.15833333333333333,11.03047619047619,Jane Austen,Pride and Prejudice,train
289,16,18.0625,4.212669683257919,0.6606334841628959,0.20069204152249134,17.301038062283737,3.4602076124567476,48.44290657439446,0.1384083044982699,0.16262975778546712,0.05190311418685121,0.058823529411764705,0.010380622837370242,0.10726643598615918,6.692923898531372,Mark Twain,The Adventures of Tom Sawyer,train
287,16,17.9375,4.080851063829787,0.574468085106383,0.1672473867595819,0.0,10.452961672473867,48.78048780487805,0.09059233449477352,0.18466898954703834,0.05574912891986063,0.04878048780487805,0.05226480836236934,0.17073170731707318,5.580392156862747,Jane Austen,Pride and Prejudice,train
280,9,31.11111111111111,4.227091633466135,0.6175298804780877,0.10357142857142858,0.0,0.0,0.0,0.17142857142857143,0.18214285714285713,0.04642857142857143,0.06428571428571428,0.007142857142857143,0.11428571428571428,10.838554216867472,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
290,15,19.333333333333332,4.046610169491525,0.5466101694915254,0.18275862068965518,6.896551724137931,13.793103448275861,48.275862068965516,0.07931034482758621,0.21724137931034482,0.06206896551724138,0.06551724137931035,0.006896551724137931,0.16206896551724137,5.680157563025212,Jane Austen,Pride and Prejudice,train
290,12,24.166666666666668,4.270916334661354,0.6135458167330677,0.12413793103448276,17.24137931034483,0.0,13.793103448275861,0.16896551724137931,0.16206896551724137,0.04827586206896552,0.06206896551724138,0.05172413793103448,0.1103448275862069,9.688800000000004,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
269,15,17.933333333333334,4.966346153846154,0.5961538461538461,0.20074349442379183,0.0,0.0,22.304832713754646,0.15613382899628253,0.07806691449814127,0.04460966542750929,0.04460966542750929,0.17100371747211895,0.04460966542750929,9.137924528301888,Jane Austen,Pride and Prejudice,train
296,11,26.90909090909091,4.192771084337349,0.5943775100401606,0.12837837837837837,0.0,0.0,13.513513513513514,0.15202702702702703,0.19594594594594594,0.04391891891891892,0.0472972972972973,0.057432432432432436,0.125,8.212875,Jane Austen,Emma,train
286,17,16.823529411764707,3.6066350710900474,0.5781990521327014,0.23426573426573427,3.4965034965034967,10.48951048951049,55.94405594405595,0.15034965034965034,0.15034965034965034,0.02097902097902098,0.03496503496503497,0.06293706293706294,0.12237762237762238,2.9520100362419868,Mark Twain,Adventures of Huckleberry Finn,train
300,7,42.857142857142854,4.54,0.656,0.15666666666666668,0.0,6.666666666666667,26.666666666666668,0.13333333333333333,0.17333333333333334,0.03666666666666667,0.06333333333333334,0.04666666666666667,0.08,14.061500000000002,Jane Austen,Pride and Prejudice,train
257,6,42.833333333333336,4.445945945945946,0.5945945945945946,0.12840466926070038,0.0,0.0,0.0,0.11673151750972763,0.1867704280155642,0.058365758754863814,0.0622568093385214,0.04669260700389105,0.11673151750972763,13.555361947469574,Jane Austen,Sense and Sensibility,train
292,15,19.466666666666665,4.094017094017094,0.5854700854700855,0.18493150684931506,10.273972602739725,6.8493150684931505,61.64383561643836,0.10273972602739725,0.19863013698630136,0.06506849315068493,0.0684931506849315,0.023972602739726026,0.1267123287671233,6.522077253218885,Jane Austen,Emma,train
293,9,32.55555555555556,4.2727272727272725,0.5743801652892562,0.15699658703071673,0.0,0.0,40.955631399317404,0.09897610921501707,0.21160409556313994,0.05802047781569966,0.06143344709897611,0.04778156996587031,0.1296928327645051,10.361257014590347,Jane Austen,Emma,train
297,7,42.42857142857143,4.655038759689923,0.6085271317829457,0.12121212121212122,0.0,0.0,0.0,0.13468013468013468,0.14814814814814814,0.04040404040404041,0.08080808080808081,0.05387205387205387,0.12457912457912458,16.910672595886606,Jane Austen,Pride and Prejudice,train
295,14,21.071428571428573,4.021459227467811,0.5965665236051502,0.20677966101694914,0.0,3.389830508474576,61.016949152542374,0.0847457627118644,0.19661016949152543,0.05423728813559322,0.0711864406779661,0.01694915254237288,0.14576271186440679,6.268858369098712,Jane Austen,Pride and Prejudice,train
239,5,47.8,4.357487922705314,0.5845410628019324,0.1297071129707113,0.0,0.0,0.0,0.1589958158995816,0.1589958158995816,0.03347280334728033,0.04602510460251046,0.04602510460251046,0.11297071129707113,17.433339805825245,Jane Austen,Sense and Sensibility,train
256,10,25.6,4.355555555555555,0.6,0.12109375,7.8125,0.0,3.90625,0.19140625,0.15234375,0.08203125,0.05078125,0.0078125,0.13671875,9.054928571428572,Mark Twain,A Connecticut Yankee in King Arthur's Court,train
296,10,29.6,4.173728813559322,0.6059322033898306,0.17567567567567569,13.513513513513514,3.3783783783783785,23.64864864864865,0.12837837837837837,0.13851351351351351,0.060810810810810814,0.0777027027027027,0.02702702702702703,0.10135135135135136,8.244201680672269,Jane Austen,Emma,train
285,11,25.90909090909091,3.7772727272727273,0.5727272727272728,0.16842105263157894,0.0,10.526315789473685,31.57894736842105,0.08421052631578947,0.21052631578947367,0.031578947368421054,0.07719298245614035,0.05964912280701754,0.10526315789473684,7.438198575617928,Mark Twain,Adventures of Huckleberry Finn,train
280,6,46.666666666666664,4.378048780487805,0.5934959349593496,0.11785714285714285,0.0,0.0,28.571428571428573,0.15357142857142858,0.16428571428571428,0.06785714285714285,0.07142857142857142,0.014285714285714285,0.09285714285714286,15.938852459016392,Mark Twain,The Adventures of Tom Sawyer,train
299,19,15.736842105263158,4.224489795918367,0.6204081632653061,0.1605351170568562,0.0,3.3444816053511706,23.411371237458194,0.11036789297658862,0.19732441471571907,0.043478260869565216,0.08695652173913043,0.023411371237458192,0.12040133779264214,5.474158757549613,Mark Twain,The Adventures of Tom Sawyer,train
